questionId,externalId,topic,subtopic,difficulty
80f1f3a9,1010b663-23d7-48e5-8a54-02a9c7c6a552,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
e9fb7774,e06a745d-b077-48ee-8763-fdfcd713b268,Problem-Solving and Data Analysis,Percentages,E
190be2fc,1f3a2144-9cce-41ef-bcb2-8dfc5cc97d8b,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
3f236a64,029578-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
8705ecba,028060-DC,Problem-Solving and Data Analysis,Percentages,E
2e74e403,57cffc23-e07d-4acc-9f42-b8eacfd50cd8,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
f8f79e11,020263-DC,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,M
da9ffcf6,688b466f-c743-40b5-8bd7-7b8695af38e7,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
2e8027b0,1862dad5-fe16-4d8c-8544-3cb91c1fd301,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,H
c178d4da,45c46b40-e7e6-4f3e-bbb1-22e0862c3911,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
2c76bcce,e32ac8cc-1200-4ebd-9897-0c30b06a3bdf,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,E
9fa781f8,c53c49b5-ed37-4cd3-b08c-7994919f7e09,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
9a144a01,031669-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
022e9894,9d08821e-6f03-46fa-b7f1-5b1d8c3a6d3f,Problem-Solving and Data Analysis,Percentages,M
457d2f2c,028957-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
e24765e6,86d0b8f2-f99e-4442-b537-5979e3167791,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
47624288,32990085-cbdb-4725-a6e0-26a13c42cce0,Problem-Solving and Data Analysis,Probability and conditional probability,E
6310adbc,029014-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
e438ec3f,436782ee-a8df-4ac5-9605-4f9a32b1d56a,Problem-Solving and Data Analysis,Probability and conditional probability,H
63573fea,019667-DC,Problem-Solving and Data Analysis,Percentages,M
191d167b,20029b3e-d1cb-42ea-9a4b-f926abe12665,Problem-Solving and Data Analysis,Percentages,E
03a16790,9b172c91-1885-4bc0-9faa-73425007e043,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
60caadfd,fecd5e09-6a41-4316-a6b0-2f366f0c940d,Problem-Solving and Data Analysis,Probability and conditional probability,E
c3d65f93,a966fc8b-7920-4a60-ae82-b53184a3ba6c,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
b4f5a7ca,029581-DC,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,M
93724cc6,fc5659d4-90ce-4136-b70e-ac4dd697c151,Problem-Solving and Data Analysis,Percentages,E
d6af3572,020386-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,H
2d16d62c,ae2818a7-d027-48ec-a6f6-d9167cb25167,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
69f6717f,cd36e81a-3f06-40da-ab13-b7cd41cd0e9b,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
35bec412,db1f16a5-024c-473c-aedc-cdda8967d1c1,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
74dee52b,026230-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
c3d78831,cefd9f5a-cd0c-4e0f-b298-90f990380e14,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
b5bc47d5,ec4a70f3-71cf-4dca-9776-c588830c5d34,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
fea831fc,070624-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
aeeaec96,ee5f324c-581b-4818-b0a7-48d75fb59f22,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
6c9444cd,213dee0e-d9eb-4743-be96-e47241c0fb36,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
9d88a3e3,07721-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
e03f3477,c69d7c49-d5b4-474f-92d3-d2ef20e9813a,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,M
d693f563,47d32f6a-d945-4d6e-9f0f-18a983b72be4,Problem-Solving and Data Analysis,Percentages,M
f46139df,40d9d60a-1c6b-4ed3-82e1-5d956fe9153a,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
07f2829b,070625-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
e5b5fbdd,020456-DC,Problem-Solving and Data Analysis,Probability and conditional probability,E
d65b9a87,bb8df1b9-8ab9-42bb-8b7f-adec3639c7f8,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
7ac5d686,11102-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
1fc4f47b,d1cc7727-7dd9-47c7-90eb-06fc0e9b8ce7,Problem-Solving and Data Analysis,Probability and conditional probability,M
e7133228,fc00704d-6b53-445f-a379-309a3e911067,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
2905ded0,d1556090-70eb-478b-8094-77cde55a8a16,Problem-Solving and Data Analysis,Probability and conditional probability,E
bb7c8186,f0fb6cfb-ea46-4a28-8379-6d0acc914299,Problem-Solving and Data Analysis,Percentages,E
d230e963,234d1fe8-4e40-4728-ad3a-674eb0fb9188,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
181cc4d6,028848-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
241f1db7,4f4352ff-e0b0-4c52-b1d8-8461b2e5eb6e,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
578e26ae,a1b19718-6d73-483b-ac58-8fda7ec4a928,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
e9841407,028058-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
7fd284ac,08424-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
1fbd3b67,8b00175d-6fbb-4911-bbd3-f2a1167fb3e5,Problem-Solving and Data Analysis,Percentages,H
1b403590,3d00b62c-b08f-45da-ac4b-7750ae794184,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
c81499e1,80f12ef5-a97c-4f43-a382-5d490d55eb90,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
a2162ea1,32ff895c-39e6-4e94-8a41-6783e35bf3ed,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,M
ecbdbe84,27d95f70-58ff-4b21-92f7-c74df5011b3a,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
f8a322d9,a4fc06ae-2b85-4830-a27c-e248eebde1f9,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
e7d9649f,01550-DC,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,E
2df8f293,b38bd503-bc4e-485d-a578-38da101ab31a,Problem-Solving and Data Analysis,Probability and conditional probability,M
7cab9fe1,0359b97d-4f74-4893-886b-a63458ac15d7,Problem-Solving and Data Analysis,Percentages,M
ec7b0eb8,070919-DC,Problem-Solving and Data Analysis,Probability and conditional probability,E
0700a2d5,973f54f3-20e6-4be8-a0e8-f04182a1dc93,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
3638f413,03862-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
e17babed,03f22abf-7da2-44d7-9e60-a131e0841a87,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
12dae628,43a2c649-5ad6-4d16-9779-da333ff1569a,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
1142af44,029610-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
79201024,ab06bbba-a7a0-4fff-8ab6-c9cf37ff575c,Problem-Solving and Data Analysis,Probability and conditional probability,E
445dd032,021174-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
121dc44f,db08d5bc-9768-4b87-8642-1033890325ea,Problem-Solving and Data Analysis,Percentages,M
1e8ccffd,00566-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
a29e89fc,2466799c-cc68-42e1-b0cb-461b4ca5597c,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
9bedc4a0,1d0e4fb4-a269-44f0-b4ed-6434ddb20c94,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,M
1e1027a7,019531-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,H
fe1ec415,c99660ad-c63a-459b-a649-55773967d912,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
ba62b0b0,c40a706f-ca84-432c-bdb2-58a4920cbaab,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
939c46d1,070902-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
29c177e6,d82d4647-67d1-4ebf-8750-cf2ccee38a60,Problem-Solving and Data Analysis,Percentages,E
13f67ddc,76bc1af1-9e88-4760-961f-db2050ad9091,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
ea95087d,a76daad9-3856-4e79-95ee-20158581002b,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
fc46af57,029361-DC,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,M
e7d48c8a,84fea272-2bed-48c4-9ffd-dfe5cc5edb2f,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
7b65bb28,10941-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
8a714fa1,026407-DC,Problem-Solving and Data Analysis,Percentages,M
7cd1c6db,a9c40475-9ebc-41fc-bfa0-50236b060e50,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
8784bc84,8ac6b4d3-1459-4464-8d25-73cd50d43d67,Problem-Solving and Data Analysis,Percentages,E
8637294f,837ca3a4-1a14-44b1-84b5-5f2a706e30f9,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
8e2e424e,031617-DC,Problem-Solving and Data Analysis,Percentages,M
24ad9dcb,05121-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
be00d896,14851-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
3d985614,028872-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
560fab82,ee670944-e520-4f88-880a-a0158fe35ef8,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
308084c5,029011-DC,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,H
d94018fd,5af384de-ab0c-40e8-8d4d-b12e04a08e8e,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
e635aede,bd6a0437-de79-407d-a6f8-ad2d753ff04e,Problem-Solving and Data Analysis,Percentages,H
e21d10a7,b32d7197-2b76-4429-8221-4e5482d511ae,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
7d721177,933baf7b-cfc3-42f9-a9f8-f184d6f97c27,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
d0d9ede4,313142de-ba5a-45df-9ffe-0993fba11dce,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
1d945139,72a6fbc6-5106-42d1-b891-58079546b368,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
4b09f783,4c64fb61-5036-48e2-a518-1fe34e097aec,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
67c0200a,91c12a4d-8406-4ac0-bd8c-732595daf5a4,Problem-Solving and Data Analysis,Percentages,H
f04d40b2,d0c73d6b-6fba-46e6-898b-9debc677ed82,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,M
bfa8a85c,ee5e0bcd-6e26-4cc7-9ca8-16eab11e3146,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
c9dd92b1,031645-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
9bf4c545,10225-DC,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,E
fa7a0164,09906-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
40e7a1a9,989b4b44-3e81-4a7a-a64c-9ab381c1b983,Problem-Solving and Data Analysis,Percentages,H
708590d7,027874-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
bf47ad54,32297287-d739-4961-acc3-2eed761e3e0d,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
a6b2fcce,07714-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
699af7b3,36bef1c8-d853-462f-a9e8-7575812e84e9,Problem-Solving and Data Analysis,Percentages,H
f52123e0,e556a06b-805c-4238-8c14-3bcafe7e1ddf,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
06a152cd,04108-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
7d68096f,86e6dfb4-d2c8-45de-afe3-b133ed0d88a5,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,H
7760c516,bc57ca71-eb48-4ae7-95a8-3ed00f622ed8,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
8917ce38,029306-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
f4b3672a,08802-DC,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,E
40f0ee70,88659c2c-a185-4a2b-b844-b4bdc689c709,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
374b18f9,028959-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
585de39a,070921-DC,Problem-Solving and Data Analysis,Probability and conditional probability,H
4ff597db,07831-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
ec787383,e2565394-6b89-4d8e-8b02-06a363d8a20f,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
7e6c745f,14884-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
7b52985c,66189329-34b5-4940-a091-8d6219efb626,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,H
7ce2830a,029344-DC,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,H
12dbe3de,022066-DC,Problem-Solving and Data Analysis,Probability and conditional probability,E
709e04de,f518f607-0819-47bd-b33b-db922ee03cb2,Problem-Solving and Data Analysis,Percentages,M
642519d7,10199-DC,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,M
0108ac2d,029303-DC,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,E
949cd96b,70496145-8af1-415b-9df1-cb281b9bc4d2,Problem-Solving and Data Analysis,Percentages,E
28c6bd8c,06469-DC,Problem-Solving and Data Analysis,Percentages,E
912cd125,08226-DC,Problem-Solving and Data Analysis,Probability and conditional probability,M
3a6ed720,374a0f38-19f3-4644-8e99-cb97adaa27f3,Problem-Solving and Data Analysis,Percentages,E
ad7dbb22,44d16b54-4d25-47d8-9c06-f7e06ccbc36f,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
85b33aa8,47ff0dd5-480f-4331-b9a9-ee44e9b40d9e,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
284303f1,d76b8468-eb1c-4309-9278-5eda6d2d9b3e,Problem-Solving and Data Analysis,Percentages,E
ba61d95f,c58c16c7-0525-4a20-b6ce-33c59a2d682f,Problem-Solving and Data Analysis,Percentages,M
873d2838,01f43331-d478-491e-90be-1bf336840ec3,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
16988f9c,69235d8f-a27b-49a1-a4e9-e905f8b73ef4,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
2cdefcb1,9594986d-588a-4127-87f9-41a6f360b9e1,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
6a715bed,df56744a-4d13-4df3-a87c-06128770af34,Problem-Solving and Data Analysis,Probability and conditional probability,H
8cbf1415,b90e5782-c428-473b-8c51-a587d2c330b9,Problem-Solving and Data Analysis,Percentages,M
58ba7239,101896fa-20f1-44ca-a5ec-1b422cb3fce3,Problem-Solving and Data Analysis,Percentages,H
c7c6445f,8452380b-8279-44a6-98f5-7b0beb6adc6e,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
c54b92a2,070911-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
3c5b19ef,026150-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
73ddfdac,e2e5fe90-eac5-48a3-a466-f4a6ead5776e,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
96a45430,028999-DC,Problem-Solving and Data Analysis,Percentages,M
5267c3c7,fb4b074b-8096-42a7-9ab5-1672ab4556c2,Problem-Solving and Data Analysis,Percentages,H
ae32cc3c,bae655f1-291d-420a-881f-02c5d411251b,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
82dfb646,05788-DC,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,E
5c3c2e3c,020981-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
c5ee6ac0,6401adca-8126-4887-bcb0-2e7076d6e999,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
9ce8cbbe,8758bc63-f1f1-4ad8-90b7-562482615452,Problem-Solving and Data Analysis,Probability and conditional probability,H
61b87506,27dab70d-b227-496d-9793-7bbb537c6638,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
30db8f77,4d34f7df-14db-4fe8-a6ea-8532d6a8e253,Problem-Solving and Data Analysis,Probability and conditional probability,M
43744269,c15291f0-3442-4787-9e24-c2044f3e1f6f,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
3ac09984,10654-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
66f03086,012a45d5-4b75-4217-b792-5b7d08ece247,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
61f61789,c084b0a0-2744-443d-9e6a-f230e22fdc88,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
d0430601,070918-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,H
9110c120,026381-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
c74df824,74b99987-9634-407d-adbe-a305f02a1c5f,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
9296553d,027702-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
d1db8def,8183ef2c-57c1-4464-91c3-475ac4162ca1,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
b2f6f17d,05323-DC,Problem-Solving and Data Analysis,Percentages,M
4626102e,f1db57ba-417f-4c96-ae7e-80f171f39606,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
d6121490,031603-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
55cfaf22,abb8d90e-7d43-41be-9dae-ad5e692240f5,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
b58dbf88,003efa6a-3fe0-4c5f-ac3d-7589e4ff53ee,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
5154615f,86610db9-1732-40a7-a795-6d71991b27f8,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
ab7740a8,028832-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
2a08d878,027081-DC,Problem-Solving and Data Analysis,Probability and conditional probability,E
820d7a73,a6ce86a7-db0b-4ece-b1dc-2fb1ebd4b99b,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
38a9ac45,07853-DC,Problem-Solving and Data Analysis,Probability and conditional probability,M
9c44f828,828689ef-29d6-4a4b-9945-060543cb1150,Problem-Solving and Data Analysis,Percentages,E
eb672707,46ab20b9-f632-4d8f-a085-104d8f446b46,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
7270d642,70312974-5b98-4396-b51e-4f590919f407,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
6e3ab4bf,1bb852f0-0834-410f-84fd-8636ef74788b,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
c256b723,967c754c-6ed6-4648-9b7b-4a17946cf25f,Problem-Solving and Data Analysis,Percentages,M
90ba8f98,a3419986-a630-4b5b-9c48-62a85f09b32e,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
881ef5f5,028792-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
273b7f37,691ec468-2184-424c-ac94-53b3d07a4270,Problem-Solving and Data Analysis,Percentages,E
2e511919,363d5daa-100c-4c65-80bf-bd1ca694191d,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
7ed0d098,10596-DC,Problem-Solving and Data Analysis,Percentages,E
38525983,76b9ab2a-a161-4577-8b1b-7e587c2a4543,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
c141366d,f8342a9a-48d1-4fe3-865b-171f9d9f8f72,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
20845d36,b52952eb-21e9-41d5-ac01-117586367fc5,Problem-Solving and Data Analysis,Percentages,H
8bf3f67a,bc2db446-6593-43b2-b2b0-2932e35e1153,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
a478f9f5,36608aa9-2ea7-416b-9586-4b5b6735092b,Problem-Solving and Data Analysis,Probability and conditional probability,E
dae79de4,9cdf3594-7baa-41d8-b8d5-9f9d041f0b26,Problem-Solving and Data Analysis,Probability and conditional probability,E
4bb25495,031602-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
aa43b41f,020744-DC,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,H
cb4894f9,7d9689ed-c13d-4213-a6f7-685ae6b402ee,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
b6569d0e,028964-DC,Problem-Solving and Data Analysis,Probability and conditional probability,M
50b99b2d,964d5413-e030-4000-a612-54941886f548,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
5dc386fb,022848-DC,Problem-Solving and Data Analysis,Probability and conditional probability,H
c47256ca,d6f8cc02-96fe-42b9-bfb6-5bd07411ccfc,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
86684ce9,af7c40ef-acf4-4f14-9563-4a4d1a99a37d,Problem-Solving and Data Analysis,Percentages,H
551c52b9,a1a5d2fd-4a30-4105-b4de-ee544853263c,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
014c47ab,3bdb04eb-289a-4c97-b759-9893b1508252,Problem-Solving and Data Analysis,Probability and conditional probability,H
1180401d,10619-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
57481175,132dc872-80cb-43fa-b1c9-3dc7fea2a1a5,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
1b8e412e,b7ef95ca-02dd-493f-83ea-df8f02986d64,Problem-Solving and Data Analysis,Probability and conditional probability,E
f6cbb04a,028911-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
568bc2a4,bc6c4c12-4c9a-4382-963e-957612ede87c,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
96c3e32d,65c97795-cef4-4246-9fe9-82f67f8f7823,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
98958ae8,b9761b18-7942-4214-89a5-1726fe26fe75,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
391ae4b2,4135b77c-4178-4cdc-8f4a-8f46e634b934,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
4096a482,f2ee094c-7d77-427f-8375-dbbc8c6aa16b,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,M
57f45509,da3d86e5-c459-4887-9ed0-fecf17d87773,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
2a59eb45,b09d507c-3dde-4f24-af93-e07719f875cf,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
623dbebb,1edfed1c-89c5-4702-a448-e023544a67b4,Problem-Solving and Data Analysis,Percentages,H
2afd3cec,9aa8fbdb-6e32-4b91-81d7-831d0518641e,Problem-Solving and Data Analysis,Percentages,H
2e92cc21,a441304f-3293-46ff-a2c2-cdbb915b8b11,Problem-Solving and Data Analysis,Percentages,H
7f84b136,b3f57376-4374-4b2d-ab34-98d991fed767,Problem-Solving and Data Analysis,Percentages,M
77cf4fa6,baded933-3db8-4cfd-9e63-74113b894ad5,Problem-Solving and Data Analysis,Percentages,E
2d31caae,08199-DC,Problem-Solving and Data Analysis,Percentages,E
4a422e3e,11044-DC,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,H
94660ba8,9d4083e9-df43-4c60-9f48-cb64e2d3dc9d,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
ba0e23b0,8edf9775-0d89-4ffa-8b53-27e4265b71f6,Problem-Solving and Data Analysis,Percentages,H
8156d446,070917-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
c2e7fa6d,a9ed5978-3ec1-4d21-966b-82a5c7c417f3,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
e821a26d,10145-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,H
21e539a0,ea65c30d-d2d3-4c66-b79e-881cd28208cf,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",H
9eb896c5,026242-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
194ae3b1,029360-DC,Problem-Solving and Data Analysis,Percentages,E
79340403,ede10369-b903-44c6-9ea8-c55232a55dfd,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
a8fabad0,06907-DC,Problem-Solving and Data Analysis,Percentages,E
4837406c,334db357-0b99-4f13-a766-9dde9a462af3,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
d112bc9d,c00233af-cadc-465e-9aa2-54ba0b5e6923,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
99550621,025315-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
3318d37b,b5f08f84-0852-405a-b44a-c1ad327e11dd,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
93779b53,47edb639-8ebe-471a-ae9d-172195289d2b,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
9d935bd8,07857-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
8c5dbd3e,29c0769a-6466-4e2e-8793-1978ec02749c,Problem-Solving and Data Analysis,Percentages,H
a067c926,ad801a2d-5e09-4c92-b37a-9c8b027d62f2,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
94c65646,10b6d39c-f6c1-4d7f-a4e7-f4e5220bb807,Problem-Solving and Data Analysis,Percentages,M
5c24c861,01239-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
